Estado,Municipio,Parroquia,Centro,Número de Electores Esperados.,Número de Electores escrutados.,Número de Votos Escrutados.,Número Total de Votantes que votaron realmente.,Número total de Votos Válidos.,Número total de Votos Nulos.,Número de Actas Esperadas.,Número de Actas Procesadas.,ORLANDO CHIRINO,MARIA BOLIVAR,LUIS REYES,REINA SEQUERA,HENRIQUE CAPRILES RADONSKI,HUGO CHAVEZ
EDO. ANZOATEGUI,MP. SOTILLO,CM. PUERTO LA CRUZ,GRUPO ESCOLAR DOMINGO SABIO,N/A,1484,1152,1152,1137,15,N/A,3,0,0,0,10,773,354
EDO. ANZOATEGUI,MP. SOTILLO,CM. PUERTO LA CRUZ,ESCUELA BOLIVARIANA DOCTOR SEVERIANO HERNANDEZ,N/A,3928,3240,3240,3189,51,N/A,7,1,3,0,14,1770,1401
EDO. ANZOATEGUI,MP. SOTILLO,CM. PUERTO LA CRUZ,ESCUELA GRADUADA MARIA GUZMÁN DE MARCANO,N/A,3471,2800,2800,2756,44,N/A,7,4,2,2,18,1382,1348
EDO. ANZOATEGUI,MP. SOTILLO,CM. PUERTO LA CRUZ,UNIDAD EDUCATIVA INTEGRAL COLEGIO LAURA VICUÑA,N/A,667,602,602,590,12,N/A,2,0,2,2,0,346,240
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,CENTRO DE EDUCACION INICIAL SIMONCITO  LA FUNDACION,N/A,1923,1708,1708,1693,15,N/A,4,0,1,1,7,1166,518
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA BOLIVARIANA PUTUCUAL,N/A,919,791,791,780,11,N/A,2,1,0,0,3,233,543
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,HOGAR DE CUIDADOS DIARIOS,N/A,1088,836,836,827,9,N/A,2,0,0,0,5,371,451
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,GUARDERIA MULTIHOGAR LA PEDRERA,N/A,1327,1071,1071,1046,25,N/A,3,0,0,0,5,382,659
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA BASICA VALLE DE LAS CARMELITAS,N/A,336,288,288,279,9,N/A,1,1,0,0,0,62,216
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,PRE ESCOLAR LUIS BELTRAN PRIETO FIGUEROA,N/A,401,356,356,349,7,N/A,1,0,0,0,2,89,258
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,CENTRO DE EDUCACION INICIAL MARIA ZABALA,N/A,416,366,366,363,3,N/A,1,0,0,0,1,105,257
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,UNIDAD EDUCATIVA DOCTOR RAUL LEONI,N/A,588,526,526,518,8,N/A,1,0,1,0,2,244,271
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA CONCENTRADA MIXTA NUMERO 113,N/A,348,245,245,235,10,N/A,1,0,1,0,4,65,165
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA GRADUADA RAFAEL FERNÁNDEZ PADILLA,N/A,3139,2485,2485,2403,82,N/A,6,1,1,2,24,892,1483
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,CICLO BASICO FRANCISCO SALIAS,N/A,1716,1483,1483,1466,17,N/A,3,0,2,2,4,872,586
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,NUCLEO DE ATENCION FAMILIAR,N/A,907,709,709,698,11,N/A,2,0,1,0,6,394,297
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,GRUPO ESCOLAR ANIBAL DOMINICCI,N/A,2984,2403,2403,2363,40,N/A,6,0,2,0,7,1328,1026
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA UNITARIA NUMERO 283,N/A,312,155,155,151,4,N/A,1,0,0,0,3,29,119
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,GRUPO ESCOLAR INES MARIA DE POTENTINI,N/A,5617,4466,4466,4362,104,N/A,10,3,0,3,34,2240,2082
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,LICEO CRISTOBAL COLON,N/A,4355,3547,3547,3477,70,N/A,8,2,2,0,17,1700,1756
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA CONCENTRADA AGUAS CALIENTES,N/A,501,429,429,416,13,N/A,1,0,0,1,4,112,299
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA FE Y ALEGRIA,N/A,2307,1871,1871,1832,39,N/A,4,1,2,1,7,957,864
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,CENTRO DE EDUCACION INICIAL PROFESOR NARCISO RODRIGUEZ,N/A,509,454,454,444,10,N/A,1,0,0,0,5,136,303
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA NACIONAL CAMPO ALEGRE,N/A,1223,1027,1027,1006,21,N/A,3,0,1,0,6,362,637
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,CENTRO DE CAPACITACIÓN DE ADULTO OLIMPIA COVA DE NÚÑEZ,N/A,1325,984,984,968,16,N/A,3,1,0,1,4,369,593
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,CENTRO DE EDUCACION INICIAL VALLE VERDE,N/A,237,187,187,185,2,N/A,1,1,0,0,0,56,128
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,CENTRO DE EDUCACION INICIAL NACIONAL JOSEFA JOAQUINA SANCHEZ,N/A,1145,922,922,898,24,N/A,2,0,0,1,6,387,504
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,GRUPO ESCOLAR DOMINGO GUZMAN LANDER,N/A,2771,2274,2274,2236,38,N/A,5,0,3,3,11,1136,1083
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,PRE ESCOLAR DOCTOR GUZMAN LANDER,N/A,1338,1081,1081,1066,15,N/A,3,3,1,1,4,483,574
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA  CONCENTRADA NUMERO 273,N/A,280,186,186,185,1,N/A,1,0,0,0,2,37,146
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA BOLIVARIANA DOCTOR JULIAN TEMISTOCLES MAZA,N/A,1188,1029,1029,1009,20,N/A,3,0,1,0,4,580,424
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA BÁSICA VISTA AL MAR,N/A,1206,1016,1016,996,20,N/A,3,1,1,1,5,353,635
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,UNIDAD EDUCATIVA CARLOS SOUBLETTE,N/A,401,354,354,348,6,N/A,1,0,1,0,2,184,161
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,COLEGIO SANTA TERESITA,N/A,2610,2227,2227,2203,24,N/A,5,0,2,1,6,1433,761
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,GRUPO ESCOLAR CACIQUE PAISANA,N/A,2800,2174,2174,2134,40,N/A,5,1,1,2,12,958,1160
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,LICEO PEDRO MARIA FREITES,N/A,1108,855,855,844,11,N/A,2,0,0,0,6,527,311
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA TÉCNICA INDUSTRIAL ROBINSONIANA EUGENIO MENDOZA,N/A,1983,1621,1621,1590,31,N/A,4,0,1,2,6,693,888
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA VALLE LINDO,N/A,4349,3393,3393,3311,82,N/A,8,1,0,4,19,1277,2010
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,GRUPO ESCOLAR ANDRES ELOY BLANCO,N/A,3088,2569,2569,2549,20,N/A,6,0,1,1,17,1546,984
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA OFICIAL COMBINADA NUCLEO ESCOLAR RURAL 039,N/A,659,573,573,563,10,N/A,2,2,1,0,3,140,417
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA  BÁSICA CREACIÓN SAN DIEGO,N/A,3554,2721,2721,2653,68,N/A,7,2,1,1,28,868,1753
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA BOLIVARIANA SABANA LARGA,N/A,277,241,241,240,1,N/A,1,0,1,1,2,103,133
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,INSTITUTO NACIONAL DE COOPERACIÓN EDUCATIVA,N/A,2042,1578,1578,1534,44,N/A,4,2,0,1,7,793,731
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA EZEQUIEL ZAMORA,N/A,1528,1252,1252,1215,37,N/A,3,2,0,2,10,374,827
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,UNIDAD EDUCATIVA NUESTRA SEÑORA DEL VALLE,N/A,1066,797,797,784,13,N/A,2,0,1,0,2,360,421
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,UNIDAD EDUCATIVA GENERALÍSIMO FRANCISCO DE MIRANDA,N/A,2550,2013,2013,1968,45,N/A,5,1,1,2,7,772,1185
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,COMPLEJO EDUCATIVO JOSE ANGEL MONTERO II,N/A,219,191,191,188,3,N/A,1,0,0,0,2,101,85
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA COMBINADA MIXTA BOQUERÓN,N/A,645,485,485,473,12,N/A,2,0,1,0,6,201,265
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA VALLE VERDE,N/A,2631,2066,2066,2018,48,N/A,5,0,1,1,21,626,1369
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,CENTRO DE EDUCACION INICIAL DOCTOR PASTOR OROPEZA UNIDAD II,N/A,309,274,274,271,3,N/A,1,0,0,0,1,102,168
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA BASICA DOCTOR ARMANDO ARMAS MOGNA,N/A,423,359,359,351,8,N/A,1,0,0,0,1,115,235
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,GRUPO ESCOLAR TEODORO QUIJADA WETTER,N/A,4080,3212,3212,3138,74,N/A,8,1,2,3,23,1197,1912
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA BASICA LA FLORESTA,N/A,878,728,728,715,13,N/A,2,0,0,0,5,134,576
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA CONCENTRADA MIXTA NUMERO 2128,N/A,256,184,184,177,7,N/A,1,0,0,0,7,79,91
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA  BÁSICA BARRIO SUCRE,N/A,3594,2892,2892,2839,53,N/A,7,0,2,0,22,922,1893
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA NACIONAL CREACION LAS CHARAS,N/A,4735,3736,3736,3624,112,N/A,9,3,2,2,21,1563,2033
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,UNIDAD EDUCATIVA MIGUEL OTERO SILVA,N/A,2473,2085,2085,2053,32,N/A,5,2,1,2,12,1065,971
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,GRUPO ESCOLAR ANTONIO JOSE SOTILLO,N/A,3474,2749,2749,2717,32,N/A,6,3,1,0,15,1378,1320
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA BOLIVARIANA LUIS BELTRAN MARTINEZ,N/A,484,405,405,403,2,N/A,1,0,1,0,1,237,164
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,GRUPO  ESCOLAR CELESTINO GONZÁLEZ ORTIZ,N/A,3223,2721,2721,2664,57,N/A,6,0,1,1,14,1611,1037
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,UNIDAD EDUCATIVA  BATALLA DE LA VICTORIA,N/A,1367,1038,1038,1014,24,N/A,3,0,0,0,5,450,559
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,CICLO BÁSICO PUERTO LA CRUZ,N/A,2500,2042,2042,2011,31,N/A,5,0,1,0,15,1087,908
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA RURAL DE EDUCACION BASICA EL RESFRAN,N/A,840,733,733,712,21,N/A,2,0,0,0,7,155,550
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,GRUPO ESCOLAR CUEVA DE GUANIRE,N/A,2755,2190,2190,2153,37,N/A,5,0,0,1,10,839,1303
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,PRE ESCOLAR LUISA CACERES DE ARISMENDI,N/A,1402,1090,1090,1059,31,N/A,3,0,0,2,16,425,616
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA UNITARIA NUMERO 2153,N/A,314,247,247,241,6,N/A,1,0,1,1,0,55,184
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,ESCUELA NACIONAL UNITARIA NUMERO 2080,N/A,188,150,150,146,4,N/A,1,0,0,0,1,31,114
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,GRUPO ESCOLAR TOMAS MOGNA,N/A,4558,3837,3837,3753,84,N/A,8,2,5,3,21,1681,2041
EDO. ANZOATEGUI,MP. SOTILLO,PQ. POZUELOS,UNIDAD EDUCATIVA ROMULO GALLEGOS,N/A,999,807,807,795,12,N/A,2,0,1,0,3,510,281
EDO. ANZOATEGUI,MP. CARVAJAL,PQ. SANTA BARBARA,ESCUELA CONCENTRADA MIXTA NUMERO 229 1256 SIN NUMERO SANTA BARBARA,N/A,992,830,830,815,15,N/A,2,0,0,0,0,337,478
EDO. ANZOATEGUI,MP. CARVAJAL,PQ. VALLE GUANAPE,ESCUELA BÁSICA NACIONAL CARVAJAL,N/A,3010,2411,2411,2362,49,N/A,6,1,0,2,8,1123,1228
EDO. ANZOATEGUI,MP. CARVAJAL,PQ. VALLE GUANAPE,LICEO BOLIVARIANO SIMON RODRIGUEZ,N/A,2325,1934,1934,1901,33,N/A,4,0,1,2,12,901,985
EDO. ANZOATEGUI,MP. CARVAJAL,PQ. VALLE GUANAPE,ESCUELA BOLIVARIANA LAS COCUIZAS NUCLEO EDUCACION RURAL 128,N/A,537,443,443,434,9,N/A,1,0,0,0,0,180,254
EDO. ANZOATEGUI,MP. CARVAJAL,PQ. VALLE GUANAPE,ESCUELA BOLIVARIANA JOSE DE JESUS CUMACHE,N/A,1949,1614,1614,1584,30,N/A,4,0,0,0,9,724,851
EDO. ANZOATEGUI,MP. CARVAJAL,PQ. VALLE GUANAPE,ESCUELA BOLIVARIANA EL RINCON,N/A,174,159,159,157,2,N/A,1,0,0,0,0,66,91
EDO. ANZOATEGUI,MP. CARVAJAL,PQ. VALLE GUANAPE,ESCUELA BOLIVARIANA LAS AGUADITAS,N/A,845,698,698,691,7,N/A,2,0,1,0,3,290,397
EDO. ANZOATEGUI,MP. SANTA ANA,PQ. SANTA ANA,UNIDAD EDUCATIVA NACIONAL SANTA ANA,N/A,1487,1218,1218,1198,20,N/A,3,1,0,0,7,531,659
EDO. ANZOATEGUI,MP. SANTA ANA,PQ. SANTA ANA,ESCUELA BÁSICA PEDRO EMILIO COLL,N/A,2897,2309,2309,2270,39,N/A,5,0,0,1,13,1212,1044
EDO. ANZOATEGUI,MP. SANTA ANA,PQ. SANTA ANA,ESCUELA OFICIAL SIN NUMERO LECHOZAL,N/A,124,115,115,114,1,N/A,1,0,0,0,0,22,92
EDO. ANZOATEGUI,MP. SANTA ANA,PQ. SANTA ANA,ESCUELA BÁSICA ESTADAL EDUARDO DELFÍN  MÉNDEZ,N/A,2369,2010,2010,1975,35,N/A,5,1,0,3,21,968,982
EDO. ANZOATEGUI,MP. SANTA ANA,PQ. PUEBLO NUEVO,ESCUELA OFICIAL NUCLEO EDUCACION RURAL 342,N/A,302,196,196,183,13,N/A,1,1,0,0,1,52,129
EDO. ANZOATEGUI,MP. SANTA ANA,PQ. PUEBLO NUEVO,ESCUELA OFICIAL UNITARIA NUCLEO EDUCACION RURAL 144,N/A,653,520,520,506,14,N/A,2,0,1,1,3,186,315
EDO. ANZOATEGUI,MP. ANACO,PQ. SAN JOAQUIN,CENTRO DE EDUCACION INICIAL URIMARE,N/A,339,308,308,300,8,N/A,1,0,0,1,1,22,276
EDO. ANZOATEGUI,MP. ANACO,PQ. SAN JOAQUIN,UNIDAD EDUCATIVA  PEDRO ANTONIO MEDINA,N/A,2869,2348,2348,2297,51,N/A,5,0,0,3,18,1146,1130
EDO. ANZOATEGUI,MP. ANACO,PQ. SAN JOAQUIN,UNIDAD EDUCATIVA LAS PARCELAS NUCLEO DE EDUCACION RURAL 595,N/A,459,336,336,324,12,N/A,1,0,0,0,4,126,194
EDO. ANZOATEGUI,MP. ANACO,PQ. SAN JOAQUIN,UNIDAD EDUCATIVA DIEGO JIMÉNEZ SALAZAR,N/A,2869,2302,2302,2245,57,N/A,5,1,0,0,19,708,1517
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,LICEO BOLIVARIANO JOSE MANUEL MATUTE SALAZAR,N/A,980,866,866,845,21,N/A,2,0,1,0,8,383,453
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,UNIDAD EDUCATIVA  VIENTO FRESCO,N/A,4653,3666,3666,3595,71,N/A,9,1,4,2,42,1605,1941
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,ESCUELA BOLIVARIANA PRIMERO DE MAYO,N/A,1902,1655,1655,1624,31,N/A,4,1,1,2,13,383,1224
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,UNIDAD EDUCATIVA ALI PRIMERA NUCLEO EDUCATIVO RURAL 144,N/A,1831,1547,1547,1522,25,N/A,4,0,1,2,11,470,1038
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,BIBLIOTECA ANDRES BELLO. ATENEO DE ANACO,N/A,1772,1371,1371,1349,22,N/A,4,0,2,2,6,813,526
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,JARDIN DE INFANCIA LUISA CACERES DE ARISMENDI,N/A,1181,938,938,915,23,N/A,2,0,0,0,7,421,487
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,CENTRO DE EDUCACION INICIAL VALLE LINDO,N/A,363,322,322,318,4,N/A,1,0,2,0,2,104,210
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,ESCUELA BOLIVARIANA ENURUU TAPIJHA,N/A,3467,2851,2851,2769,82,N/A,6,1,3,1,25,934,1805
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,ESCUELA BASICA 19 DE ABRIL DE 1810,N/A,662,610,610,597,13,N/A,2,0,1,0,4,208,384
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,CENTRO INTEGRAL DOCTOR EDUARDO CABRERA AMARAL,N/A,1106,887,887,862,25,N/A,2,0,0,0,9,550,303
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,ESCUELA BÁSICA NACIONAL BICENTENARIO SIMÓN BOLÍVAR,N/A,3057,2525,2525,2492,33,N/A,6,0,2,3,22,1483,982
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,UNIDAD EDUCATIVA ESPECIAL JULIO VICENTE APONTE BELISARIO,N/A,913,773,773,759,14,N/A,2,0,0,0,4,245,510
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,ESCUELA BÁSICA NACIONAL FRAY NICOLÁS DE ODENA,N/A,2298,1910,1910,1855,55,N/A,4,0,0,1,12,978,864
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,UNIDAD EDUCATIVA ANTONIO JOSÉ DE SUCRE,N/A,1663,1328,1328,1293,35,N/A,3,2,0,1,11,611,668
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,UNIDAD EDUCATIVA JUAN PABLO SOJO,N/A,1883,1564,1564,1530,34,N/A,4,0,1,0,15,801,713
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,UNIDAD EDUCATIVA DOCTOR CRUZ DEL VALLE RODRÍGUEZ,N/A,3090,2506,2506,2458,48,N/A,6,0,0,3,25,1260,1170
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,ESCUELA  BÁSICA MERCEDES DE PÉREZ FREITES,N/A,3389,2731,2731,2677,54,N/A,6,1,0,0,20,1492,1164
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,UNIDAD EDUCATIVA NARCISO FRAGACHAN,N/A,5010,3928,3928,3808,120,N/A,9,1,5,2,41,1779,1980
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,UNIDAD EDUCATIVA ROBERTO CASTILLO CARDIER,N/A,2718,2270,2270,2228,42,N/A,5,1,2,1,12,1334,878
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,UNIDAD EDUCATIVA MIXTA 9411 ROMULO GALLEGOS,N/A,338,296,296,279,17,N/A,1,0,0,0,3,93,183
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,ESCUELA  BÁSICA  PEDRO  HERRERA,N/A,4235,3574,3574,3487,87,N/A,8,1,0,3,16,1802,1665
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,UNIDAD EDUCATIVA JOSÉ ANTONIO ANZOÁTEGUI,N/A,1787,1490,1490,1453,37,N/A,4,2,1,1,13,661,775
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,ESCUELA BASICA JOSE MARIA VARGAS,N/A,376,331,331,322,9,N/A,1,0,0,0,3,68,251
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,ESCUELA  BÁSICA  23 DE ENERO,N/A,3646,3029,3029,2954,75,N/A,7,0,0,2,25,1724,1203
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,INSTITUTO NACIONAL DEL MENOR,N/A,1562,1284,1284,1250,34,N/A,3,0,0,0,15,794,441
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,ESCUELA BÁSICA ARTESANAL URBANA ANACO,N/A,3557,2945,2945,2873,72,N/A,7,1,3,1,33,1492,1343
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,ESCUELA BASICA AGUSTIN CODAZZI,N/A,2110,1807,1807,1774,33,N/A,4,0,0,3,10,629,1132
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,ESCUELA OFICIAL CONCENTRADA MIXTA SIN NUMERO ANAQUITO NUCLEO EDUCATIVO RURAL 144,N/A,531,461,461,447,14,N/A,1,1,0,0,5,156,285
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,ESCUELA  RURAL B  KILÓMETRO 5,N/A,3968,3327,3327,3232,95,N/A,7,0,1,2,25,1427,1777
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,ESCUELA BÁSICA CREACIÓN ANACO,N/A,1845,1503,1503,1454,49,N/A,4,0,0,1,9,806,638
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,UNIDAD  EDUCATIVA  ANACO PDVSA,N/A,4123,3626,3626,3571,55,N/A,8,1,1,0,16,2233,1320
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,ESCUELA DOCTOR RAUL LEONI,N/A,356,327,327,316,11,N/A,1,0,0,0,1,114,201
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,UNIDAD EDUCATIVA  LIBERTADOR SIMÓN BOLÍVAR,N/A,3966,3383,3383,3311,72,N/A,7,1,0,6,27,2007,1270
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,JARDÍN DE INFANCIA 23 DE ENERO,N/A,1722,1425,1425,1385,40,N/A,3,0,1,0,16,808,560
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,COLEGIO PRIVADO EULALIA RAMOS SANCHEZ,N/A,1365,1086,1086,1065,21,N/A,3,0,0,1,10,514,540
EDO. ANZOATEGUI,MP. ANACO,PQ. ANACO,UNIDAD EDUCATIVA DOCTOR AGUSTÍN RAFAEL HERNÁNDEZ,N/A,2132,1704,1704,1651,53,N/A,4,0,0,1,9,1025,616
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,CENTRO DE EDUCACION INICIAL BOLIVARANA AGUSTÍN AVELEDO,N/A,2142,1865,1865,1830,35,N/A,4,0,0,0,10,965,855
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,ESCUELA BOLIVARIANA BARBONERO,N/A,416,391,391,388,3,N/A,1,0,0,2,2,35,349
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,ESCUELA BOLIVARIANA MARE MARE,N/A,391,367,367,360,7,N/A,1,0,0,1,0,34,325
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,LICEO BOLIVARIANO JOSE RAMON CAMEJO,N/A,3342,2767,2767,2734,33,N/A,6,0,1,1,19,1488,1225
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,ESCUELA UNITARIA LA MATA,N/A,1100,824,824,799,25,N/A,2,0,0,2,6,212,579
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,LICEO DOCTOR FELIPE GUEVARA ROJAS,N/A,1828,1601,1601,1561,40,N/A,4,0,0,0,11,871,679
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,ESCUELA NACIONAL CONCENTRADA NUMERO 1759 1763,N/A,550,438,438,433,5,N/A,1,0,0,2,5,62,364
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,UNIDAD EDUCATIVA TASCABAÑA I,N/A,639,543,543,538,5,N/A,2,0,0,1,3,50,484
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,UNIVERSIDAD GRAN MARISCAL DE AYACUCHO,N/A,269,239,239,234,5,N/A,1,0,0,0,0,92,142
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,ESCUELA BOLIVARIANA CHAMARIAPA,N/A,817,711,711,704,7,N/A,2,0,0,0,11,242,451
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,UNIDAD EDUCATIVA MERECURAL,N/A,380,285,285,273,12,N/A,1,0,0,0,0,155,118
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,ESCUELA CONCENTRADA MIXTA NUMERO 115 165 1747 216,N/A,1282,960,960,927,33,N/A,3,0,0,0,9,144,774
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,ESCUELA CAPACITACIÓN FEMENINA GREGORIA DÍAZ,N/A,1479,1249,1249,1227,22,N/A,3,1,1,0,5,682,538
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,ESCUELA BÁSICA  FE Y ALEGRÍA,N/A,1873,1451,1451,1408,43,N/A,4,1,0,2,6,504,895
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,ESCUELA  NACIONAL  CONCENTRADA 2060 213 1752,N/A,549,438,438,428,10,N/A,1,1,0,2,2,70,353
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,CENTRO DE EDUCACION INICIAL BOLIVARIANO LAS KARIÑITAS,N/A,1642,1336,1336,1302,34,N/A,3,1,0,0,10,644,647
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,ESCUELA BOLIVARIANA LAS POTOCAS,N/A,147,145,145,142,3,N/A,1,0,0,0,1,19,122
EDO. ANZOATEGUI,MP. FREITES,CM. CANTAURA,CENTRO DE EDUCACION INICIAL ANDRES BELLO 2,N/A,619,538,538,527,11,N/A,2,1,1,0,5,229,291
