Estado,Municipio,Parroquia,Centro,Número de Electores Esperados.,Número de Electores escrutados.,Número de Votos Escrutados.,Número Total de Votantes que votaron realmente.,Número total de Votos Válidos.,Número total de Votos Nulos.,Número de Actas Esperadas.,Número de Actas Procesadas.,ORLANDO CHIRINO,MARIA BOLIVAR,LUIS REYES,REINA SEQUERA,HENRIQUE CAPRILES RADONSKI,HUGO CHAVEZ
EDO. YARACUY,MP. BRUZUAL,CM. CHIVACOA,INSTITUTO DE EDUCACION ESPECIAL BOLIVARIANO CHIVACOA,N/A,625,571,571,554,17,N/A,2,3,1,0,2,173,375
EDO. YARACUY,MP. BRUZUAL,CM. CHIVACOA,LICEO BOLIVARIANO PADRE VICENTE,N/A,805,718,718,701,17,N/A,2,0,3,0,1,264,433
EDO. YARACUY,MP. BRUZUAL,CM. CHIVACOA,CASA DE LOS NINOS EL ARAGUANEY,N/A,192,181,181,178,3,N/A,1,0,0,0,2,32,144
EDO. YARACUY,MP. BRUZUAL,CM. CHIVACOA,ESCUELA INTEGRAL BOLIVARIANA ESCALONA Y CALATAYUD,N/A,2548,2092,2092,2056,36,N/A,5,1,0,2,7,1146,900
EDO. YARACUY,MP. BRUZUAL,CM. CHIVACOA,UNIDAD EDUCATIVA DOCTOR RAUL RAMOS GIMENEZ,N/A,1698,1361,1361,1334,27,N/A,3,0,0,2,4,432,896
EDO. YARACUY,MP. BRUZUAL,CM. CHIVACOA,CENTRO DE EDUCACION INICIAL FRANCOISE LABECA,N/A,1934,1647,1647,1623,24,N/A,4,1,0,2,13,851,756
EDO. YARACUY,MP. BRUZUAL,CM. CHIVACOA,ESCUELA BASICA SILA MOTA DE ROJAS,N/A,2131,1626,1626,1583,43,N/A,4,1,1,2,8,473,1098
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,ESCUELA BASICA CECILIO ACOSTA,N/A,2382,1862,1862,1811,51,N/A,4,1,2,0,3,1053,752
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,CENTRO DE EDUCACION INICIAL REPUBLICA DE NICARAGUA,N/A,1111,883,883,866,17,N/A,2,0,1,0,4,569,292
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,JARDIN DE INFANCIA JUAN JOSE DE MAYA,N/A,934,818,818,812,6,N/A,2,0,0,0,2,591,219
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,CENTRO DE EDUCACION INICIAL HIGUERON.,N/A,554,457,457,446,11,N/A,1,0,0,0,4,196,246
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,ESCUELA BASICA CECILIA MUJICA,N/A,1328,1114,1114,1092,22,N/A,3,0,3,0,5,791,293
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,ESCUELA INTEGRAL BOLIVARIANA LA MARROQUINA,N/A,611,485,485,474,11,N/A,2,1,0,1,2,160,310
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,ESCUELA BASICA SIMON TORRES,N/A,1254,1026,1026,987,39,N/A,3,0,0,1,6,299,681
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,CENTRO DE EDUCACION INICIAL BOLIVARIANO LAS TAPIAS II,N/A,1639,1400,1400,1385,15,N/A,3,1,0,2,12,328,1042
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,ESCUELA INTEGRAL BOLIVARIANA  EL COROZO,N/A,443,372,372,362,10,N/A,1,1,0,1,0,151,209
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,LICEO BOLIVARIANO JUAN JOSE DE MAYA,N/A,2501,2190,2190,2159,31,N/A,5,0,1,1,7,1601,549
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,CASA HOGAR  DOCTOR LUIS LIZARRAGA,N/A,523,416,416,408,8,N/A,1,0,1,0,1,225,181
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,UNIDAD EDUCATIVA TRINIDAD FIGUEIRA,N/A,878,761,761,735,26,N/A,2,0,0,0,6,461,268
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,ESCUELA CONCENTRADA YARACUY,N/A,991,828,828,795,33,N/A,2,0,0,2,10,252,531
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,ESCUELA BASICA CARMEN DE RAMIREZ,N/A,3214,2657,2657,2574,83,N/A,6,1,0,2,14,1015,1542
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,ESCUELA INTEGRAL BOLIVARIANA   ALBERTO RAVELL,N/A,2930,2425,2425,2387,38,N/A,6,0,1,1,3,1600,782
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,LICEO BOLIVARIANO ROMULO BETANCOURT,N/A,1497,1355,1355,1341,14,N/A,3,0,1,2,2,921,415
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,INSTITUTO NACIONAL DE TIERRAS,N/A,1986,1701,1701,1656,45,N/A,4,0,0,1,11,821,823
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,ESCUELA BASICA REPUBLICA DE NICARAGUA,N/A,2197,1766,1766,1730,36,N/A,4,0,1,2,11,1179,537
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,COMISIONADURIA GENERAL DE SALUD,N/A,1550,1299,1299,1274,25,N/A,3,0,2,1,4,866,401
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,LICEO BOLIVARIANO ARISTIDES ROJAS,N/A,498,441,441,435,6,N/A,1,0,0,1,3,270,161
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,JARDIN DE INFANCIA BOLIVARIANO HIGUERON II,N/A,916,784,784,771,13,N/A,2,0,0,0,8,333,430
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,CENTRO DE EDUCACION INICIAL BOLIVARIANO LAS TAPIAS I,N/A,790,667,667,651,16,N/A,2,0,1,0,1,164,485
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,CENTRO DE FORMACION SOCIAL  PABLO VI,N/A,1852,1498,1498,1464,34,N/A,4,0,0,5,4,940,515
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,ESCUELA TECNICA  ROBINSONIANA ROMULO GALLEGOS,N/A,2522,2150,2150,2101,49,N/A,5,0,0,0,11,1503,587
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,UNIDAD EDUCATIVA COLEGIO FRAY LUIS AMIGO,N/A,2492,2196,2196,2179,17,N/A,5,0,2,0,7,1890,280
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,INSTITUTO DE PREVICION Y ASISTENCIA SOCIAL DEL MINISTERIO DE EDUCACION IPASME,N/A,59,58,58,57,1,N/A,1,0,0,0,0,37,20
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,ESCUELA BASICA LA MOSCA,N/A,537,456,456,439,17,N/A,1,0,0,0,1,222,216
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,UNIDAD EDUCATIVA  PADRE DELGADO,N/A,1982,1630,1630,1611,19,N/A,4,1,0,0,9,979,622
EDO. YARACUY,CE. SAN FELIPE,CM. SAN FELIPE,CENTRO DE EDUCACION INICIAL BOLIVARIANO STTE CARLOS A. COLMENAREZ YANEZ,N/A,673,589,589,576,13,N/A,2,0,0,0,4,157,415
EDO. YARACUY,CE. SAN FELIPE,PQ. SAN JAVIER,JARDIN DE INFANCIA BOLIVARIANO TIUNA,N/A,1865,1506,1506,1467,39,N/A,4,0,0,0,2,470,995
EDO. YARACUY,CE. SAN FELIPE,PQ. SAN JAVIER,CENTRO DE EDUCACION INICIAL BOLIVARIANO RURAL ANDRES ELOY BLANCO,N/A,129,119,119,117,2,N/A,1,0,0,0,1,28,88
EDO. YARACUY,CE. SAN FELIPE,PQ. SAN JAVIER,ESCUELA BASICA GRACIELA DE GAMARRA,N/A,1172,898,898,875,23,N/A,2,0,1,1,9,281,583
EDO. YARACUY,CE. SAN FELIPE,PQ. SAN JAVIER,CENTRO DE EDUCACION INICIAL BOLIVARIANO RURAL ORASIL HERNANDEZ,N/A,32,27,27,26,1,N/A,1,0,0,0,1,8,17
EDO. YARACUY,CE. SAN FELIPE,PQ. SAN JAVIER,ESCUELA CONCENTRADA EL GUARATARO,N/A,669,528,528,509,19,N/A,2,1,0,0,4,161,343
EDO. YARACUY,CE. SAN FELIPE,PQ. SAN JAVIER,ESCUELA INTEGRAL BOLIVARIANA EL PEÑON,N/A,557,433,433,423,10,N/A,1,1,0,0,2,143,277
EDO. YARACUY,CE. SAN FELIPE,PQ. SAN JAVIER,CENTRO DE EDUCACION INICIAL BOLIVARIANO SIMONCITO EL PAUJI,N/A,1026,898,898,880,18,N/A,2,0,0,1,4,363,512
EDO. YARACUY,CE. SAN FELIPE,PQ. SAN JAVIER,ESCUELA BASICA ANDRES ELOY BLANCO,N/A,1139,920,920,908,12,N/A,2,1,0,1,5,287,614
EDO. YARACUY,CE. SAN FELIPE,PQ. SAN JAVIER,ESCUELA INTEGRAL BOLIVARIANA MARIN,N/A,1152,967,967,939,28,N/A,2,0,0,0,2,275,662
EDO. YARACUY,CE. SAN FELIPE,PQ. SAN JAVIER,ESCUELA BASICA HORASIL HERNANDEZ,N/A,1325,1118,1118,1091,27,N/A,3,0,1,1,14,392,683
EDO. YARACUY,CE. SAN FELIPE,PQ. SAN JAVIER,ESCUELA BASICA LINARES,N/A,74,60,60,60,0,N/A,1,0,0,0,0,11,49
EDO. YARACUY,CE. SAN FELIPE,PQ. ALBARICO,ESCUELA BASICA TEOTISTE DE GALLEGOS,N/A,1324,1079,1079,1057,22,N/A,3,1,4,0,8,268,776
EDO. YARACUY,CE. SAN FELIPE,PQ. ALBARICO,ESCUELA BASICA PABLO MENDOZA REYES,N/A,1600,1266,1266,1243,23,N/A,3,0,2,0,8,619,614
EDO. YARACUY,CE. SAN FELIPE,PQ. ALBARICO,UNIDAD EDUCATIVA TIUNA,N/A,1555,1004,1004,973,31,N/A,3,3,0,0,11,410,549
EDO. YARACUY,CE. SAN FELIPE,PQ. ALBARICO,CENTRO DE EDUCACION INICIAL BOLIVARIANO SAN GERONIMO,N/A,438,376,376,366,10,N/A,1,0,0,1,2,120,243
EDO. YARACUY,CE. SAN FELIPE,PQ. ALBARICO,LICEO BOLIVARIANO JOSE RAFAEL VILLAREAL,N/A,673,497,497,485,12,N/A,2,0,0,0,2,189,294
EDO. YARACUY,CE. SAN FELIPE,PQ. ALBARICO,ESCUELA BASICA EL CUBE,N/A,213,136,136,133,3,N/A,1,0,0,0,1,33,99
EDO. YARACUY,CE. SAN FELIPE,PQ. ALBARICO,CENTRO DE EDUCACION INICIAL BOLIVARIANO LA SEMBRADORA,N/A,572,507,507,493,14,N/A,1,0,0,0,8,168,317
EDO. YARACUY,CE. SAN FELIPE,PQ. ALBARICO,CENTRO DE EDUCACION INICIAL  MONTES DE ORO,N/A,1065,863,863,845,18,N/A,2,0,1,0,10,220,614
EDO. YARACUY,CE. SAN FELIPE,PQ. ALBARICO,ESCUELA BASICA APOLONIA PALAVICINI,N/A,1625,1305,1305,1272,33,N/A,3,0,0,1,8,530,733
EDO. YARACUY,CE. SAN FELIPE,PQ. ALBARICO,ESCUELA ESTADAL CONCENTRADA  NUMERO 167,N/A,392,332,332,325,7,N/A,1,0,0,0,2,113,210
EDO. YARACUY,CE. SAN FELIPE,PQ. ALBARICO,ESCUELA INTEGRAL BOLIVARIANA SAMUEL ROBINSON,N/A,748,609,609,585,24,N/A,2,0,0,2,1,133,449
EDO. YARACUY,CE. SAN FELIPE,PQ. ALBARICO,JARDIN DE INFANCIA JOSE GRAGORIO HERNANDEZ,N/A,346,311,311,305,6,N/A,1,0,1,0,1,93,210
EDO. YARACUY,CE. SAN FELIPE,PQ. ALBARICO,CENTRO DE EDUCACION INICIAL BOLIVARIANO YARACUY,N/A,1132,892,892,872,20,N/A,2,1,0,1,3,373,494
EDO. YARACUY,CE. SAN FELIPE,PQ. ALBARICO,ESCUELA BASICA.FERMIN ABDON RAMIREZ,N/A,682,539,539,524,15,N/A,2,0,0,1,1,175,347
EDO. YARACUY,CE. SAN FELIPE,PQ. ALBARICO,UNIDAD EDUCATIVA  YARACUY,N/A,2383,1871,1871,1820,51,N/A,4,0,0,0,9,779,1032
EDO. YARACUY,CE. SAN FELIPE,PQ. ALBARICO,CENTRO DE EDUCACION INICIAL BOLIVARIANO GENERAL ROGELIO FREYTEZ (MARINCITO),N/A,45,45,45,44,1,N/A,1,0,0,0,0,10,34
EDO. YARACUY,CE. SAN FELIPE,PQ. ALBARICO,ESCUELA BASICA RAMON GUILLERMO ORELLANA,N/A,1368,1162,1162,1141,21,N/A,3,0,1,0,9,388,743
EDO. YARACUY,CE. SAN FELIPE,PQ. ALBARICO,ESCUELA BASICA KILOMETRO 21,N/A,143,131,131,128,3,N/A,1,0,0,0,1,17,110
EDO. YARACUY,CE. SAN FELIPE,PQ. ALBARICO,ESCUELA  INTEGRAL TESORERO,N/A,419,350,350,341,9,N/A,1,0,0,0,0,108,233
EDO. YARACUY,CE. SAN FELIPE,PQ. ALBARICO,CENTRO DE EDUCACION INICIAL BOLIVARIANO JUANA MARTI FUENTES,N/A,215,196,196,192,4,N/A,1,0,0,0,0,45,147
EDO. YARACUY,CE. SAN FELIPE,PQ. ALBARICO,ESCUELA BASICA ALICIA PIETRI DE CALDERA,N/A,1836,1442,1442,1396,46,N/A,4,0,0,3,14,329,1050
EDO. YARACUY,MP. MANUEL MONGE,CM. YUMARE,ESCUELA INTEGRAL BOLIVARIANA MANUELITO,N/A,577,469,469,466,3,N/A,1,0,0,0,1,90,375
EDO. YARACUY,MP. MANUEL MONGE,CM. YUMARE,ESCUELA BASICA ELIO FRANCISCO TOVAR PRADO,N/A,481,385,385,383,2,N/A,1,0,0,0,2,131,250
EDO. YARACUY,MP. MANUEL MONGE,CM. YUMARE,ESCUELA INTEGRAL BOLIVARIANA CARRETERA 18,N/A,205,177,177,175,2,N/A,1,0,0,1,0,11,163
EDO. YARACUY,MP. MANUEL MONGE,CM. YUMARE,ESCUELA INTEGRAL BOLIVARIANA CARRETERA LA 22,N/A,548,422,422,415,7,N/A,1,0,0,0,3,97,315
EDO. YARACUY,MP. MANUEL MONGE,CM. YUMARE,ESCUELA INTEGRAL BOLIVARIANA AROA,N/A,576,450,450,435,15,N/A,1,1,0,0,1,75,358
EDO. YARACUY,MP. MANUEL MONGE,CM. YUMARE,ESCUELA INTEGRAL BOLIVARIANA YUMARITO,N/A,498,402,402,395,7,N/A,1,0,0,0,1,46,348
EDO. YARACUY,MP. MANUEL MONGE,CM. YUMARE,CENTRO DE EDUCACION INICIAL SAN AMAYA NER 112,N/A,137,127,127,120,7,N/A,1,0,0,0,1,45,74
EDO. YARACUY,MP. MANUEL MONGE,CM. YUMARE,ESCUELA INTEGRAL BOLIVARIANA CARRETERA LA 8,N/A,924,782,782,761,21,N/A,2,0,0,0,6,161,594
EDO. YARACUY,MP. MANUEL MONGE,CM. YUMARE,ESCUELA BASICA MONSEÑOR BALDOMERO CILLERO,N/A,757,611,611,587,24,N/A,2,1,0,0,1,252,333
EDO. YARACUY,MP. MANUEL MONGE,CM. YUMARE,ESCUELA BASICA LOS LIRIOS,N/A,150,140,140,138,2,N/A,1,0,0,0,0,8,130
EDO. YARACUY,MP. MANUEL MONGE,CM. YUMARE,ESCUELA INTEGRAL BOLIVARIANA CARRETERA LA 38,N/A,414,325,325,325,0,N/A,1,0,0,0,1,50,274
EDO. YARACUY,MP. MANUEL MONGE,CM. YUMARE,ESCUELA INTEGRAL BOLIVARIANA CARRETERA 14,N/A,506,416,416,409,7,N/A,1,0,0,0,1,173,235
EDO. YARACUY,MP. MANUEL MONGE,CM. YUMARE,ESCUELA INTEGRAL BOLIVARIANA CARRTERA LA 32,N/A,290,217,217,210,7,N/A,1,0,0,1,0,41,168
EDO. YARACUY,MP. MANUEL MONGE,CM. YUMARE,ESCUELA INTEGRAL BOLIVARIANA PLACA DE CEDRO,N/A,119,91,91,88,3,N/A,1,0,0,1,0,5,82
EDO. YARACUY,MP. MANUEL MONGE,CM. YUMARE,ESCUELA INTEGRAL BOLIVARIANA KILOMETRO 39,N/A,600,489,489,483,6,N/A,1,0,1,0,0,115,367
EDO. YARACUY,MP. MANUEL MONGE,CM. YUMARE,ESCUELA INTEGRAL BOLIVARIANA KILOMETRO 63,N/A,141,120,120,119,1,N/A,1,0,0,0,0,12,107
EDO. YARACUY,MP. MANUEL MONGE,CM. YUMARE,ESCUELA BASICA TOMAS GIMENEZ.,N/A,2848,2315,2315,2252,63,N/A,5,3,2,1,10,719,1517
EDO. YARACUY,MP. MANUEL MONGE,CM. YUMARE,ESCUELA INTEGRAL BOLIVARIANA SIMON BOLIVAR,N/A,1259,1054,1054,1025,29,N/A,3,2,0,0,4,287,732
EDO. YARACUY,MP. MANUEL MONGE,CM. YUMARE,ESCUELA INTEGRAL BOLIVARIANA CARRETERA LA 13,N/A,463,403,403,397,6,N/A,1,0,0,1,1,109,286
EDO. YARACUY,MP. COCOROTE,CM. COCOROTE,ESCUELA INTEGRAL BOLIVARIANA LAS FLORES,N/A,874,630,630,620,10,N/A,2,0,0,0,1,305,314
EDO. YARACUY,MP. COCOROTE,CM. COCOROTE,ESCUELA INTEGRAL BOLIVARIANA LA HERMITA,N/A,500,411,411,402,9,N/A,1,0,1,0,3,201,197
EDO. YARACUY,MP. COCOROTE,CM. COCOROTE,ESCUELA BASICA BOLIVARIANA SAN GERONIMO,N/A,2132,1809,1809,1745,64,N/A,4,1,1,0,9,824,910
EDO. YARACUY,MP. COCOROTE,CM. COCOROTE,COMPLEJO DEPORTIVO PABLO EMILIO FERNANDEZ,N/A,509,402,402,391,11,N/A,1,0,0,1,3,179,208
EDO. YARACUY,MP. COCOROTE,CM. COCOROTE,LICEO BOLIVARIANO  JOSE GABRIEL ALVAREZ DE LUGO,N/A,942,775,775,750,25,N/A,2,0,0,0,3,287,460
EDO. YARACUY,MP. COCOROTE,CM. COCOROTE,ESCUELA BASICA GUAYUREBO NUCLEO ESCOLAR RURAL,N/A,946,762,762,745,17,N/A,2,1,0,1,3,353,387
EDO. YARACUY,MP. COCOROTE,CM. COCOROTE,CASA COMUNAL BARRIO LA LIBERTAD,N/A,202,182,182,179,3,N/A,1,0,0,0,3,75,101
EDO. YARACUY,MP. COCOROTE,CM. COCOROTE,INSTITUTO NACIONAL DE ATENCION Y SERVICIO SOCIAL (INASS),N/A,473,408,408,395,13,N/A,1,1,0,0,2,137,255
EDO. YARACUY,MP. COCOROTE,CM. COCOROTE,CENTRO EDUCACION INICIAL BOLIVARIANO TOVAR Y TOVAR,N/A,1385,1113,1113,1080,33,N/A,3,0,1,1,4,653,421
EDO. YARACUY,MP. COCOROTE,CM. COCOROTE,LICEO BOLIVARIANO SANTA MARIA,N/A,1093,873,873,813,60,N/A,2,0,2,1,5,210,595
EDO. YARACUY,MP. COCOROTE,CM. COCOROTE,CENTRO DE EDUCACION INICIAL BOLIVARIANO  LA MORITA,N/A,641,523,523,515,8,N/A,2,1,0,1,5,194,314
EDO. YARACUY,MP. COCOROTE,CM. COCOROTE,CENTRO DE EDUCACION INICIAL BOLIVARIANO ELIGIO MARTINEZ,N/A,1132,973,973,944,29,N/A,2,0,0,0,2,525,417
EDO. YARACUY,MP. COCOROTE,CM. COCOROTE,CENTRO DE EDUCACION INICIAL BOLIVARIANO CARMEN EULALIA RIVERO DE VERASTEGUI,N/A,624,576,576,556,20,N/A,2,0,0,0,2,284,270
EDO. YARACUY,MP. COCOROTE,CM. COCOROTE,ESCUELA BASICA DOCTOR LEON TRUJILLO. III ETAPA,N/A,364,315,315,305,10,N/A,1,1,0,0,0,152,152
EDO. YARACUY,MP. COCOROTE,CM. COCOROTE,ESCUELA BASICA LEONOR BERNABO,N/A,2409,1992,1992,1935,57,N/A,5,1,1,2,14,1002,915
EDO. YARACUY,MP. COCOROTE,CM. COCOROTE,ESCUELA BASICA TOVAR Y TOVAR,N/A,2852,2270,2270,2195,75,N/A,5,0,2,0,10,1359,824
EDO. YARACUY,MP. COCOROTE,CM. COCOROTE,LICEO BOLIVARIANO DOCTOR RAFAEL CALDERA IZGUIRRE,N/A,2741,2215,2215,2159,56,N/A,5,1,1,1,10,921,1225
EDO. YARACUY,MP. COCOROTE,CM. COCOROTE,ESCUELA BASICA DOCTOR LEON TRUJILLO,N/A,3625,2980,2980,2889,91,N/A,7,0,3,2,16,1742,1126
EDO. YARACUY,MP. COCOROTE,CM. COCOROTE,ESCUELA BASICA PARQUE LEONOR BERNABO,N/A,1064,868,868,852,16,N/A,2,0,0,1,2,509,340
EDO. YARACUY,MP. COCOROTE,CM. COCOROTE,FUNDACION ESCUELA DANZAS COCOROTE,N/A,589,529,529,519,10,N/A,1,0,2,0,1,316,200
EDO. YARACUY,MP. COCOROTE,CM. COCOROTE,ESCUELA INTEGRAL BOLIVARIANA TACARTE,N/A,304,274,274,259,15,N/A,1,0,0,0,1,105,153
EDO. YARACUY,MP. COCOROTE,CM. COCOROTE,UNIDAD EDUCATIVA JAIME,N/A,471,403,403,389,14,N/A,1,0,0,0,1,140,248
EDO. YARACUY,MP. COCOROTE,CM. COCOROTE,ALDEA UNIVERSITARIA MISION SUCRE COCOROTE,N/A,1013,927,927,913,14,N/A,2,0,0,0,6,484,423
