Estado,Municipio,Parroquia,Centro,Número de Electores Esperados.,Número de Electores escrutados.,Número de Votos Escrutados.,Número Total de Votantes que votaron realmente.,Número total de Votos Válidos.,Número total de Votos Nulos.,Número de Actas Esperadas.,Número de Actas Procesadas.,ORLANDO CHIRINO,MARIA BOLIVAR,LUIS REYES,REINA SEQUERA,HENRIQUE CAPRILES RADONSKI,HUGO CHAVEZ
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. GUIGUE,ESCUELA EDAD DE ORO,N/A,681,392,392,382,10,N/A,2,0,0,0,2,68,312
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. GUIGUE,ESCUELA NACIONAL EL TROMPILLO,N/A,1512,1187,1187,1154,33,N/A,3,1,0,1,12,351,789
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. GUIGUE,ESCUELA GRADUADA FRANCISCO DE MIRANDA,N/A,1258,962,962,940,22,N/A,3,1,0,1,8,277,653
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. GUIGUE,GRUPO ESCOLAR LINO CLEMENTE,N/A,3286,2623,2623,2575,48,N/A,6,0,2,1,16,1302,1254
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. GUIGUE,ESCUELA ESTADAL TEOLINDA ROMERO DE DIAZ,N/A,2686,2154,2154,2097,57,N/A,5,0,1,3,13,583,1497
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. GUIGUE,UNIDAD EDUCATIVA INICIALL BOLIVARIANA LORO PEDERNALES,N/A,344,187,187,180,7,N/A,1,0,0,0,0,41,139
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. GUIGUE,ESCUELA BASICA ALTAMIRA,N/A,272,179,179,177,2,N/A,1,0,0,0,2,39,136
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. GUIGUE,ESCUELA TECNICA AGROPECUARIA MIGUEL BORRAS,N/A,500,289,289,285,4,N/A,1,0,0,0,4,60,221
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. GUIGUE,UNIDAD EDUCATIVA ESTADAL MONSEÑOR JESUS MARIA PELLIN,N/A,2817,2160,2160,2070,90,N/A,5,0,4,1,11,529,1525
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. GUIGUE,CENTRO DE EDUCACION INICIAL BOLIVARIANO ESPECIAL 18,N/A,974,703,703,692,11,N/A,2,0,1,0,5,95,591
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. GUIGUE,UNIDAD EDUCATIVA REQUENA,N/A,449,354,354,350,4,N/A,1,0,0,0,0,54,296
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. GUIGUE,ESCUELA FRANCISCO ARAMENDI,N/A,3326,2618,2618,2570,48,N/A,6,2,2,2,15,967,1582
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. GUIGUE,ESCUELA BOLIVARIANA BUENAVENTURA,N/A,1005,839,839,825,14,N/A,2,1,0,0,7,247,570
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. GUIGUE,CENTRO DE EDUCACION INICIAL NACIONAL BOLIVARIANO TENIENTE PEDRO CAMEJO,N/A,4204,3220,3220,3139,81,N/A,8,1,1,3,19,833,2282
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. GUIGUE,UNIDAD EDUCATIVA NACIONAL RURAL BOLIVARIANA SAN JUAN DE DIOS,N/A,2564,2068,2068,2032,36,N/A,5,1,1,1,7,437,1585
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. GUIGUE,UNIDAD EDUCATIVA NACIONAL CONCENTRADA LA ADUANA,N/A,1942,1479,1479,1445,34,N/A,4,1,0,1,11,365,1067
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. GUIGUE,LICEO CARLOS ARVELO,N/A,2795,2152,2152,2084,68,N/A,5,1,1,2,15,554,1511
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. GUIGUE,UNIDAD EDUCATIVA ANTONIO RICAURTE,N/A,2324,1908,1908,1870,38,N/A,4,0,0,0,10,696,1164
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. GUIGUE,ESCUELA CONCENTRADA 5 DE JULIO,N/A,2283,1805,1805,1774,31,N/A,4,0,0,2,15,253,1504
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. GUIGUE,GRUPO ESCOLAR LANCASTER,N/A,3343,2754,2754,2699,55,N/A,6,0,0,1,25,1210,1463
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. BELEN,FUNDACION ORFION BELEN,N/A,673,299,299,292,7,N/A,2,0,0,0,0,68,224
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. BELEN,ESCUELA BASICA MANUARE,N/A,2198,1694,1694,1674,20,N/A,4,0,0,1,6,270,1397
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. BELEN,UNIDAD EDUCATIVA MODULO RURAL DE BELEN,N/A,865,643,643,636,7,N/A,2,0,0,0,2,146,488
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. BELEN,ESCUELA BASICA ESTADAL MANUARITO,N/A,263,196,196,196,0,N/A,1,0,0,0,0,5,191
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. BELEN,ESCUELA ESTADAL GRADUADA CARABOBO,N/A,3461,2657,2657,2599,58,N/A,6,1,2,4,15,1056,1521
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. BELEN,ESCUELA UNITARIA NO 155,N/A,271,203,203,198,5,N/A,1,0,0,1,2,15,180
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. BELEN,UNIDAD EDUCATIVA NACIONAL MARIPA,N/A,382,300,300,294,6,N/A,1,0,0,0,1,59,234
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. BELEN,ESCUELA BASICA ESTADAL CONCENTRADA SANTA ROSA DEL SUR,N/A,169,102,102,102,0,N/A,1,0,0,0,0,9,93
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. BELEN,JARDIN DE INFANCIA NACIONAL DE BELEN,N/A,824,597,597,584,13,N/A,2,0,0,0,1,174,409
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. BELEN,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA VALLECITO,N/A,1178,881,881,874,7,N/A,2,0,0,0,2,72,800
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,UNIDAD EDUCATIVA LAGO DE LOS TACARIGUAS,N/A,1230,1008,1008,989,19,N/A,3,0,0,0,3,230,756
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,ESCUELA ESTADAL UNITARIA NUMERO 205,N/A,385,271,271,256,15,N/A,1,1,0,0,2,44,209
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,UNIDAD EDUCATIVA VIRGEN MISIONERA ANEXO,N/A,875,285,285,277,8,N/A,2,0,0,0,3,78,196
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,ESCUELA NACIONAL CONCENTRADA JAVILLAL,N/A,703,533,533,525,8,N/A,2,2,0,1,0,63,459
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,ESCUELA CHAGUARAMOS II,N/A,1233,996,996,976,20,N/A,3,0,0,0,9,102,865
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,ESCUELA BASICA NACIONAL LOS GARCIAS,N/A,1365,1077,1077,1052,25,N/A,3,1,0,3,5,210,833
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,UNIDAD EDUCATIVA   MARIA VIRGEN MISIONERA,N/A,1920,1601,1601,1564,37,N/A,4,0,1,0,10,664,889
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,UNIDAD EDUCATIVA ESTADAL  FELIPE CECILIO TOVAR,N/A,1801,1435,1435,1417,18,N/A,4,0,0,3,6,347,1061
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,UNIDAD EDUCATIVA ANTONIO MINGUET LETTERON,N/A,1202,1004,1004,990,14,N/A,3,0,0,2,10,301,677
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,CASA DE LA CULTURA LA VERDE CLARITA,N/A,585,300,300,288,12,N/A,1,0,0,0,3,68,217
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,ESCUELA GRADUADA MANUEL GODOY,N/A,2696,2231,2231,2183,48,N/A,5,1,3,1,20,772,1386
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,CENTRO DE EDUCACION INICIAL CACIQUE MARA,N/A,542,432,432,428,4,N/A,1,0,0,0,3,77,348
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,ANEXO EL LAGO DE LOS TACARIGUA,N/A,262,183,183,178,5,N/A,1,0,0,0,0,50,128
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,ESCUELA NACIONAL ALFREDO PIETRI,N/A,3692,2819,2819,2755,64,N/A,7,0,1,3,12,784,1955
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,ESCUELA BASICA ISABEL TEREZA LEON GASIA,N/A,565,425,425,419,6,N/A,1,1,0,0,1,100,317
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,ESCUELA BASICA PARIATA,N/A,1522,1253,1253,1235,18,N/A,3,1,0,1,5,299,929
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,UNIDAD EDUCATIVA ESTADAL MIGUEL GONZALEZ Y PEREZ,N/A,1595,1188,1188,1146,42,N/A,3,0,0,0,10,322,814
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,ESCUELA ESTADAL BOYER,N/A,753,599,599,583,16,N/A,2,0,0,1,1,92,489
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,UNIDAD EDUCATIVA NACIONAL CONCENTRADA LAS TINAJAS,N/A,1600,1281,1281,1242,39,N/A,3,1,4,1,7,286,943
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,CENTRO DE EDUCACION INICIAL FERNANDEZ SUARES,N/A,344,216,216,208,8,N/A,1,0,0,0,1,49,158
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,CENTRO DE EDUCACION INICIAL  LOS ILUSTRE,N/A,987,753,753,740,13,N/A,2,0,0,0,4,116,620
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,UNIDAD EDUCATIVA ESTADAL GHERMINA BARRAGAN,N/A,2760,2169,2169,2118,51,N/A,5,0,2,1,6,573,1536
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,UNIDAD  EDUCATIVA NACIONAL  FRANCISCO JOSE CISNEROS,N/A,3396,2702,2702,2622,80,N/A,6,0,1,1,25,1131,1464
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,ESCUELA NACIONAL ARTURO MICHELENA,N/A,3927,3051,3051,2995,56,N/A,7,4,0,1,18,818,2154
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,ESCUELA ESTADAL GLORIA BERBECIA,N/A,324,262,262,257,5,N/A,1,1,0,0,1,62,193
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,ESCUELA NACIONAL TOMAS FARRIAR,N/A,3169,2497,2497,2445,52,N/A,6,0,1,5,9,573,1857
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,ESCUELA BASICA 325 EL NARANJITO,N/A,427,314,314,309,5,N/A,1,1,0,0,0,50,258
EDO. CARABOBO,MP. CARLOS ARVELO,PQ. TACARIGUA,CENTRO DE EDUCACION INICIAL CANA DULCE,N/A,483,332,332,327,5,N/A,1,0,2,0,1,94,230
EDO. CARABOBO,MP. LIBERTADOR,PQ. U INDEPENDENCIA,ESCUELA BASICA SABANITA NUCLEO ESCOLAR RURAL 148,N/A,301,255,255,247,8,N/A,1,0,0,2,1,20,224
EDO. CARABOBO,MP. LIBERTADOR,PQ. U INDEPENDENCIA,CENTRO DE EDUCACION INTEGRAL BOLIVARIANO SIMONCITO CAMPO DE CARABOBO,N/A,846,640,640,622,18,N/A,2,0,0,0,1,101,520
EDO. CARABOBO,MP. LIBERTADOR,PQ. U INDEPENDENCIA,UNIDAD EDUCATIVA LA CORTADORA NUCLEO ESCOLAR RURAL 148,N/A,437,355,355,349,6,N/A,1,2,0,2,1,38,306
EDO. CARABOBO,MP. LIBERTADOR,PQ. U INDEPENDENCIA,UNIDAD EDUCATIVA ESTADAL PADRE ALBERTO PANCIERA,N/A,1096,935,935,909,26,N/A,2,1,2,2,6,177,721
EDO. CARABOBO,MP. LIBERTADOR,PQ. U INDEPENDENCIA,UNIDAD EDUCATIVA ESTADAL JUANA GOMEZ,N/A,4264,3389,3389,3327,62,N/A,8,1,1,3,16,1449,1857
EDO. CARABOBO,MP. LIBERTADOR,PQ. U INDEPENDENCIA,UNIDAD EDUCATIVA JUAN RAMON GONZALEZ BAQUERO,N/A,3167,2635,2635,2593,42,N/A,6,2,4,1,13,838,1735
EDO. CARABOBO,MP. LIBERTADOR,PQ. U INDEPENDENCIA,UNIDAD EDUCATIVA AGUA LINDA,N/A,255,225,225,217,8,N/A,1,0,0,0,2,11,204
EDO. CARABOBO,MP. LIBERTADOR,PQ. U INDEPENDENCIA,ESCUELA BASICA NACIONAL BOLIVARIANA ALGARROBAL,N/A,882,704,704,691,13,N/A,2,1,0,1,1,133,555
EDO. CARABOBO,MP. LIBERTADOR,PQ. U INDEPENDENCIA,ESCUELA 24 DE JUNIO,N/A,2321,1841,1841,1801,40,N/A,4,0,0,1,11,544,1245
EDO. CARABOBO,MP. LIBERTADOR,PQ. U INDEPENDENCIA,ESCUELA RURAL BOLIVARIANA PIRA PIRA,N/A,1289,954,954,937,17,N/A,3,0,1,4,8,172,752
EDO. CARABOBO,MP. LIBERTADOR,PQ. U INDEPENDENCIA,ESCUELA BASICA BOLIVARIANA PUEBLO NUEVO,N/A,282,236,236,236,0,N/A,1,0,0,0,1,40,195
EDO. CARABOBO,MP. LIBERTADOR,PQ. U INDEPENDENCIA,CENTRO DE EDUCACION INICIAL ARCO DE CARABOBO,N/A,743,629,629,627,2,N/A,2,0,0,0,8,138,481
EDO. CARABOBO,MP. LIBERTADOR,PQ. U INDEPENDENCIA,UNIDAD EDUCATIVA NACIONAL BARRERITA,N/A,1324,1092,1092,1074,18,N/A,3,2,0,3,4,183,882
EDO. CARABOBO,MP. LIBERTADOR,PQ. U INDEPENDENCIA,UNIDAD EDUCATIVA EDUARDO ASSEF RAIDI,N/A,1772,1410,1410,1394,16,N/A,4,1,0,2,4,276,1111
EDO. CARABOBO,MP. LIBERTADOR,PQ. U INDEPENDENCIA,UNIDAD EDUCATIVA DIOS CON NOSOTROS,N/A,1024,760,760,748,12,N/A,2,0,0,1,4,162,581
EDO. CARABOBO,MP. LIBERTADOR,PQ. U INDEPENDENCIA,ESCUELA CAMPO DE CARABOBO,N/A,4325,3247,3247,3178,69,N/A,8,0,1,1,12,834,2330
EDO. CARABOBO,MP. LIBERTADOR,PQ. U INDEPENDENCIA,CENTRO DE EDUCACION INICIAL NACIONAL BARRERA,N/A,1262,1037,1037,1024,13,N/A,3,0,1,4,6,264,749
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,ESCUELA BASICA JOSE FRANCISCO FARIAS,N/A,779,626,626,615,11,N/A,2,0,1,0,5,147,462
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,UNIDAD EDUCATIVA PRIVADO MARISCAL AYACUCHO,N/A,2300,1980,1980,1962,18,N/A,4,1,1,0,7,1590,363
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,UNIDAD EDUCATIVA MUNICIPAL EL VIGIA,N/A,741,562,562,558,4,N/A,2,1,0,0,3,114,440
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,ESCUELA BASICA MARIA  DE NAZARETH,N/A,823,653,653,641,12,N/A,2,1,1,0,2,76,561
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,UNIDAD EDUCATIVA NACIONAL BATALLA DE CARABOBO,N/A,3198,2514,2514,2466,48,N/A,6,2,3,1,11,988,1461
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,UNIDAD EDUCATIVA FATIMA 1,N/A,1118,765,765,751,14,N/A,2,2,0,1,4,149,595
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,ESCUELA JUAN ESCALONA,N/A,6286,4900,4900,4788,112,N/A,11,4,2,4,19,1403,3356
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,UNIDAD EDUCATIVA NACIONAL SEBASTIAN ECHEVERIA LOZANO,N/A,6788,5257,5257,5168,89,N/A,13,0,2,4,24,2518,2620
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,ESCUELA BASICA ESTADAL BENIGNA REYES,N/A,2985,2323,2323,2283,40,N/A,6,0,0,1,5,703,1574
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,ESCUELA BASICA ESTADAL PEDRO BRICEÑO MENDEZ,N/A,5527,4191,4191,4121,70,N/A,10,5,6,1,23,1265,2821
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,ESCUELA BASICA ESTADAL JOSEFINA R MARTINEZ,N/A,2851,2260,2260,2230,30,N/A,5,2,3,2,8,665,1550
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,UNIDAD EDUCATIVA  ANEXO LA HONDA,N/A,1104,747,747,731,16,N/A,2,0,0,2,3,145,581
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,ESCUELA BASICA ESTADAL PROFESORA OFELIA MATUTE,N/A,3541,2974,2974,2937,37,N/A,7,0,0,2,14,1572,1349
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,ESCUELA BASICA NACIONAL PRESBITERO CRISPIN PEREZ,N/A,1518,1170,1170,1149,21,N/A,3,1,0,1,8,564,575
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,CARCEL DE TOCUYITO,N/A,703,190,190,185,5,N/A,2,0,0,2,1,44,138
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,UNIDAD EDUCATIVA CRISPIN PEREZ (ANEXO),N/A,3015,2143,2143,2084,59,N/A,6,0,1,0,8,696,1379
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,UNIDAD EDUCATIVA EL LIBERTADOR,N/A,2551,2076,2076,2036,40,N/A,5,1,0,0,16,618,1401
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,ESCUELA BASICA ESTADAL CLEOPATRA CASANOVA,N/A,5867,4616,4616,4517,99,N/A,11,0,2,2,19,1369,3125
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,UNIDAD EDUCATIVA PRIVADO LA TRINIDAD,N/A,1724,1435,1435,1414,21,N/A,3,0,0,1,2,771,640
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,UNIDAD EDUCATIVA ESTADAL FUNDACION 5 DE JULIO,N/A,1686,1298,1298,1267,31,N/A,3,1,0,1,1,332,932
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,CENTRO DE EDUCACION INICIAL JIPIJAPA,N/A,1149,781,781,766,15,N/A,2,1,1,0,2,166,596
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,CENTRO DE EDUCACION INICIAL EL JUNCAL,N/A,1139,887,887,873,14,N/A,2,2,1,1,6,168,695
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,UNIDAD EDUCATIVA LOS CARDONES,N/A,1531,1263,1263,1242,21,N/A,3,2,0,0,5,475,760
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,UNIDAD EDUCATIVA ESTADAL ISABEL TERESA DE BELLERA,N/A,3008,2454,2454,2401,53,N/A,6,0,4,2,11,1259,1125
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,UNIDAD EDUCATIVA NACIONAL LA INDIA,N/A,1052,862,862,856,6,N/A,2,1,1,0,6,187,661
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,ESCUELA EFRAIN PEREZ PEREZ,N/A,1126,874,874,861,13,N/A,2,0,0,2,2,175,682
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,UNIDAD EDUCATIVA LA YAGUARA,N/A,2689,2128,2128,2074,54,N/A,5,0,0,1,11,537,1525
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,ESCUELA EULALIO TOLEDO TOVAR,N/A,1791,1431,1431,1396,35,N/A,3,2,0,0,5,213,1176
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,UNIDAD EDUCATIVA COLEGIO PIO TAMAYO,N/A,2178,1740,1740,1710,30,N/A,4,0,1,0,8,701,1000
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,ESCUELA NACIONAL SAN JOSE LOS CHORRITOS,N/A,7358,5682,5682,5574,108,N/A,13,5,5,4,32,2280,3248
EDO. CARABOBO,MP. LIBERTADOR,PQ. U TOCUYITO,CENTRO DE EDUCACION INICIAL NACIONAL CRISPIN PEREZ,N/A,4764,3687,3687,3620,67,N/A,9,1,1,2,15,1731,1870
EDO. CARABOBO,MP. MIRANDA,PQ. MIRANDA,UNIDAD EDUCATIVA ESTADAL BOLIVARIANA ANTONIA PEREZ DE FEATHERTON,N/A,747,616,616,609,7,N/A,2,0,0,0,0,284,325
EDO. CARABOBO,MP. MIRANDA,PQ. MIRANDA,ESCUELA UNITARIA NACIONAL S N,N/A,162,49,49,47,2,N/A,1,0,0,0,1,4,42
EDO. CARABOBO,MP. MIRANDA,PQ. MIRANDA,CENTRO DE EDUCACION INICIAL SIMONCITO,N/A,921,786,786,772,14,N/A,2,0,1,1,1,183,586
EDO. CARABOBO,MP. MIRANDA,PQ. MIRANDA,ESCUELA BASICA ESTADAL SABANETA SUR,N/A,444,353,353,346,7,N/A,1,0,0,0,0,125,221
EDO. CARABOBO,MP. MIRANDA,PQ. MIRANDA,CENTRO EDUCATIVO INICIAL LAS NARANJITAS,N/A,2223,1773,1773,1729,44,N/A,4,0,1,1,8,637,1082
EDO. CARABOBO,MP. MIRANDA,PQ. MIRANDA,UNIDAD EDUCATIVA BOLIVARIANA EL CEMENTERIO,N/A,2150,1702,1702,1685,17,N/A,4,1,1,2,7,398,1276
EDO. CARABOBO,MP. MIRANDA,PQ. MIRANDA,CENTRO DE EDUCACION INICIAL BOLIVARIANO CONCENTRADA 77,N/A,688,576,576,572,4,N/A,2,0,0,0,1,168,403
EDO. CARABOBO,MP. MIRANDA,PQ. MIRANDA,ESCUELA DANIEL MENDOZA,N/A,3381,2676,2676,2629,47,N/A,6,0,1,1,7,1086,1534
EDO. CARABOBO,MP. MIRANDA,PQ. MIRANDA,CENTRO EDUCATIVO INICIAL FRANCISCO DE MIRANDA,N/A,1143,917,917,902,15,N/A,2,0,0,0,5,235,662
EDO. CARABOBO,MP. MIRANDA,PQ. MIRANDA,CENTRO EDUCACION INICIAL BOLIVARIANO SIMONCITO MIRANDITA,N/A,345,236,236,235,1,N/A,1,0,0,0,2,52,181
EDO. CARABOBO,MP. MIRANDA,PQ. MIRANDA,ESCUELA SANTO TOMAS,N/A,1666,1249,1249,1225,24,N/A,3,1,0,0,7,321,896
EDO. CARABOBO,MP. MIRANDA,PQ. MIRANDA,ESCUELA BASICA BOLIVARIANA DOCTOR SIMON AROCHA PINTO,N/A,5008,4083,4083,3993,90,N/A,9,0,1,0,25,1495,2472
EDO. CARABOBO,MP. MIRANDA,PQ. MIRANDA,ESCUELA BOLIVARIANA GRACIELA DE MEJIAS,N/A,238,172,172,172,0,N/A,1,0,0,0,0,23,149
EDO. CARABOBO,MP. SAN JOAQUIN,PQ. SAN JOAQUIN,ESCUELA 5 DE JULIO,N/A,1292,959,959,937,22,N/A,3,0,0,1,9,228,699
EDO. CARABOBO,MP. SAN JOAQUIN,PQ. SAN JOAQUIN,ESCUELA PRIMARIA BOLIVARIANA LA PRADERA,N/A,4919,4400,4400,4352,48,N/A,9,0,8,3,18,2884,1439
EDO. CARABOBO,MP. SAN JOAQUIN,PQ. SAN JOAQUIN,ESCUELA CECILIO ACOSTA,N/A,4242,3480,3480,3417,63,N/A,8,1,3,3,14,995,2401
EDO. CARABOBO,MP. SAN JOAQUIN,PQ. SAN JOAQUIN,CASA COMUNAL,N/A,1012,858,858,834,24,N/A,2,0,0,0,5,179,650
EDO. CARABOBO,MP. SAN JOAQUIN,PQ. SAN JOAQUIN,UNIDAD EDUCATIVA MONSEÑOR MONTES DE OCA,N/A,1416,1115,1115,1084,31,N/A,3,1,0,2,7,263,811
EDO. CARABOBO,MP. SAN JOAQUIN,PQ. SAN JOAQUIN,ESCUELA GRADUADA PEDRO GUAL,N/A,3274,2615,2615,2575,40,N/A,6,2,2,2,11,1113,1445
EDO. CARABOBO,MP. SAN JOAQUIN,PQ. SAN JOAQUIN,ESCUELA RECEPTORIA,N/A,1783,1464,1464,1434,30,N/A,4,2,2,1,6,600,823
EDO. CARABOBO,MP. SAN JOAQUIN,PQ. SAN JOAQUIN,ESCUELA BASICA FE Y ALEGRIA SIMON RODRIGUEZ,N/A,1178,971,971,946,25,N/A,2,0,0,0,4,298,644
EDO. CARABOBO,MP. SAN JOAQUIN,PQ. SAN JOAQUIN,ESCUELA ESTADAL ALEJO ZULOAGA,N/A,1035,807,807,794,13,N/A,2,0,0,0,4,118,672
EDO. CARABOBO,MP. SAN JOAQUIN,PQ. SAN JOAQUIN,ESCUELA ESTADAL NO 16 HACIENDA CURA,N/A,418,343,343,335,8,N/A,1,0,1,0,1,116,217
EDO. CARABOBO,MP. SAN JOAQUIN,PQ. SAN JOAQUIN,ESCUELA BASICA NACIONAL CONCENTRADA BOLIVARIANA LA ESTACION,N/A,1644,1384,1384,1358,26,N/A,3,0,1,0,5,620,732
EDO. CARABOBO,MP. SAN JOAQUIN,PQ. SAN JOAQUIN,GRUPO ESCOLAR DR RAFAEL PEREZ,N/A,3356,2787,2787,2737,50,N/A,6,0,1,1,15,1528,1192
EDO. CARABOBO,MP. SAN JOAQUIN,PQ. SAN JOAQUIN,ESCUELA BOLIVARIANA ROMERO GARCIA,N/A,2399,1964,1964,1928,36,N/A,5,0,0,1,7,1032,888
EDO. CARABOBO,MP. SAN JOAQUIN,PQ. SAN JOAQUIN,ESCUELA GRADUADA ANTONIO JOSE DE SUCRE,N/A,4417,3565,3565,3496,69,N/A,8,1,2,2,21,912,2558
EDO. CARABOBO,MP. SAN JOAQUIN,PQ. SAN JOAQUIN,LICEO ALFREDO PIETRI,N/A,2061,1572,1572,1542,30,N/A,4,2,2,1,7,620,910
EDO. CARABOBO,MP. SAN JOAQUIN,PQ. SAN JOAQUIN,UNIDAD EDUCATIVA MONSEÑOR JACINTO SOTO LAYA,N/A,1278,1067,1067,1046,21,N/A,3,0,0,1,6,136,903
EDO. CARABOBO,MP. SAN JOAQUIN,PQ. SAN JOAQUIN,LICEO JOSE FELIX RIVAS,N/A,2572,2280,2280,2243,37,N/A,5,0,1,0,11,1202,1029
EDO. CARABOBO,MP. DIEGO IBARRA,PQ. AGUAS CALIENTES,UNIDAD EDUCATIVA AMADA MARTINEZ PARRA,N/A,1632,1372,1372,1335,37,N/A,3,1,1,0,7,243,1083
EDO. CARABOBO,MP. DIEGO IBARRA,PQ. AGUAS CALIENTES,ESCUELA JORGELINA GARAY SANCHEZ,N/A,5361,4296,4296,4216,80,N/A,10,2,1,6,30,1025,3152
